trans_id,molec_id,local_iso_id,nu,sw,a,elower,gp,gpp,elower,global_upper_quanta,global_lower_quanta,local_upper_quanta,local_lower_quanta,gamma0_air,n_gamma0_air,delta0_air,n_delta0_air,SD_gamma_air,n_gamma2_air,SD_delta_air,n_delta2_air,nuVC_air,n_nuVC_air,eta_air,y_air_296,gamma0_self,n_gamma0_self,delta0_self,n_delta0_self,SD_gamma_self,n_gamma2_self,SD_delta_self,n_delta2_self,nuVC_self,n_nuVC_self,eta_self,y_self,n_y_self
12385894,1,1,9230.13986,2.00E-28,0.001984,2327.914,93,87,2327.914,          0 1 2,          0 0 0, 15  1 14      , 14  2 13      ,0.0189,0.07,-0.02944,0,0.382315579,0.07,0,0,0,1,0,0,0.235,0.07,-0.02944,0,0.31,0.07,0,0,0,1,0,0,0
12385895,1,1,9230.165744,1.89E-28,9.42E-07,326.6255,11,11,326.6255,          0 6 0,          0 0 0,  5  2  4      ,  5  1  5      ,0.0773,0.62,-0.00898,0,0.156214968,0.62,0,0,0,1,0,0,0.391,0.62,-0.00898,0,0.126666667,0.62,0,0,0,1,0,0,0
12385896,1,1,9230.167942,1.35E-28,0.004821,2321.8121,25,23,2321.8121,         -2-2-2,          0 0 0, 12  8  4      , 11  7  5      ,0.0501,0.39,-0.01,0,0.250766132,0.39,0,0,0,1,0,0,0.281,0.39,-0.01,0,0.203333333,0.39,0,0,0,1,0,0,0
12385897,1,1,9230.239046,1.25E-29,0.003832,2972.8279,69,69,2972.8279,         -2-2-2,          0 0 0, 11 11  0      , 11 10  1      ,0.0501,0.41,-0.01,0,0.242544292,0.41,0,0,0,1,0,0,0.281,0.41,-0.01,0,0.196666667,0.41,0,0,0,1,0,0,0
11187261,1,2,9230.577967,1.32E-29,0.001692,1287.7348,23,21,1287.7348,         -2-2-2,          0 0 0, 11 -1 -1      , 10  1  9      ,0.054,0.51,0,0,0.193193223,0.51,0,0,0,1,0,0,0.298,0.51,0,0,0.163333333,0.51,0,0,0,1,0,0,0
11187263,1,4,9230.781921,1.14E-29,8.08E-05,156.3823,54,54,156.3823,          1 2 1,          0 0 0,  4  2  3      ,  4  1  4      ,0.0925,0.79,-0.007986,0,0.084519182,0.79,0,0,0,1,0,0,0.428,0.79,-0.007986,0,0.07,0.79,0,0,0,1,0,0,0
11187265,1,4,9230.784856,2.59E-28,0.003233,221.8362,42,54,221.8362,          3 1 0,          0 0 0,  3  2  1      ,  4  2  2      ,0.0925,0.79,-0.014235,0,0.084519182,0.79,0,0,0,1,0,0,0.505,0.79,-0.014235,0,0.07,0.79,0,0,0,1,0,0,0
12385900,1,1,9230.784906,6.83E-26,0.0001001,300.3623,33,27,300.3623,          2 1 0,          0 0 0,  5  5  0      ,  4  2  3      ,0.0857,0.71,-0.00324,0,0.119216686,0.71,0,0,0,1,0,0,0.387,0.71,-0.00324,0,0.096666667,0.71,0,0,0,1,0,0,0
12385904,1,1,9230.842142,2.17E-29,0.00262,2813.5121,81,75,2813.5121,          1 3 0,          0 0 0, 13  9  4      , 12  8  5      ,0.0312,0.32,-0.02129,0,0.279542574,0.32,0,0,0,1,0,0,0.265,0.32,-0.02129,0,0.226666667,0.32,0,0,0,1,0,0,0
12385907,1,1,9230.926745,1.67E-29,0.0008223,2629.3345,81,81,2629.3345,          1 3 0,          0 0 0, 13  8  5      , 13  5  8      ,0.0703,0.69,-0.027,0,0.127438526,0.69,0,0,0,1,0,0,0.25,0.69,-0.027,0,0.103333333,0.69,0,0,0,1,0,0,0
12385908,1,1,9231.205181,2.82E-29,3.15E-06,1255.1668,45,51,1255.1668,          0 6 0,          0 0 0,  7  4  3      ,  8  5  4      ,0.0499,0.52,-0.00565,0,0.19732417,0.52,0,0,0,1,0,0,0.333,0.52,-0.00565,0,0.16,0.52,0,0,0,1,0,0,0
11187274,1,4,9231.280059,1.51E-28,0.004487,581.962,102,90,581.962,          2 0 1,          0 0 0,  8  4  5      ,  7  3  4      ,0.0801,0.79,-0.02097,0,0.084519182,0.79,0,0,0,1,0,0,0.519,0.79,-0.02097,0,0.07,0.79,0,0,0,1,0,0,0
11187275,1,2,9231.390409,1.03E-29,0.000239,916.2935,21,19,916.2935,         -2-2-2,          0 0 0, 10 -1 -1      ,  9  1  9      ,0.0581,0.55,0,0,0.177422348,0.55,0,0,0,1,0,0,0.315,0.55,0,0,0.15,0.55,0,0,0,1,0,0,0
12385910,1,1,9231.477267,6.11E-29,2.07E-05,1327.1176,21,23,1327.1176,          0 6 0,          0 0 0, 10  2  8      , 11  1 11      ,0.0531,0.49,-0.02,0,0.20965693,0.49,0,0,0,1,0,0,0.281,0.49,-0.02,0,0.17,0.49,0,0,0,1,0,0,0
11187278,1,4,9231.644016,7.70E-29,0.0005286,225.8649,78,66,225.8649,          1 2 1,          0 0 0,  6  0  6      ,  5  1  5      ,0.0883,0.79,-0.015194,0,0.084519182,0.79,0,0,0,1,0,0,0.446,0.79,-0.015194,0,0.07,0.79,0,0,0,1,0,0,0
11187279,1,2,9231.709375,2.36E-28,0.003933,1074.7629,63,57,1074.7629,          1 1 1,          0 0 0, 10  3  7      ,  9  1  8      ,0.0777,0.62,-0.00968,0,0.149823316,0.62,0,0,0,1,0,0,0.278,0.62,-0.00968,0,0.126666667,0.62,0,0,0,1,0,0,0
11187280,1,2,9231.761396,1.40E-27,0.005087,740.9986,57,51,740.9986,          1 1 1,          0 0 0,  9  3  7      ,  8  1  8      ,0.0654,0.57,0.00357,0,0.16953691,0.57,0,0,0,1,0,0,0.272,0.57,0.00357,0,0.143333333,0.57,0,0,0,1,0,0,0
11187281,1,4,9231.77517,3.85E-28,0.00271,155.389,54,42,155.389,          1 2 1,          0 0 0,  4  2  3      ,  3  2  2      ,0.0988,0.79,-0.01292,0,0.084519182,0.79,0,0,0,1,0,0,0.493,0.79,-0.01292,0,0.07,0.79,0,0,0,1,0,0,0
11187282,1,3,9231.962361,2.46E-29,0.03471,1435.4274,138,126,1435.4274,         -2-2-2,          0 0 0, 11 -1 -1      , 10  2  8      ,0.054,0.51,0,0,0.197219479,0.51,0,0,0,1,0,0,0.298,0.51,0,0,0.163333333,0.51,0,0,0,1,0,0,0
12385911,1,1,9232.293786,2.13E-27,0.009031,2124.9514,81,75,2124.9514,          2 1 0,          0 0 0, 13  5  8      , 12  4  9      ,0.0715,0.66,-0.01169,0,0.139771287,0.66,0,0,0,1,0,0,0.265,0.66,-0.01169,0,0.113333333,0.66,0,0,0,1,0,0,0
12385912,1,1,9232.348685,2.45E-29,0.01611,2903.1461,23,21,2903.1461,          1 2 1,          0 1 0, 11  3  8      , 10  1  9      ,0.0649,0.58,-0.02557,0,0.172658649,0.58,0,0,0,1,0,0,0.298,0.58,-0.02557,0,0.14,0.58,0,0,0,1,0,0,0
11187285,1,4,9232.387491,4.91E-29,0.0004322,306.3147,90,78,306.3147,          0 7 0,          0 0 0,  7  1  7      ,  6  0  6      ,0.0722,0.79,-0.01116,0,0.084519182,0.79,0,0,0,1,0,0,0.486,0.79,-0.01116,0,0.07,0.79,0,0,0,1,0,0,0
12385913,1,1,9232.530931,5.18E-29,0.01464,2972.8279,75,69,2972.8279,         -2-2-2,          0 0 0, 12 -4 -4      , 11 10  1      ,0.0501,0.39,-0.010001,0,0.250766132,0.39,0,0,0,1,0,0,0.281,0.39,-0.010001,0,0.203333333,0.39,0,0,0,1,0,0,0
12385914,1,1,9232.53119,1.73E-29,0.01464,2972.8279,25,23,2972.8279,         -2-2-2,          0 0 0, 12 -1 -1      , 11 10  2      ,0.0501,0.39,-0.010001,0,0.250766132,0.39,0,0,0,1,0,0,0.281,0.39,-0.010001,0,0.203333333,0.39,0,0,0,1,0,0,0
11187288,1,3,9232.551778,1.51E-29,0.0004,781.4086,306,270,781.4086,         -2-2-2,          0 0 0,  8 -1 -2      ,  7  2  5      ,0.067,0.61,0,0,0.156970606,0.61,0,0,0,1,0,0,0.352,0.61,0,0,0.13,0.61,0,0,0,1,0,0,0
11187290,1,3,9232.626412,1.52E-29,0.03501,1536.2179,138,126,1536.2179,         -2-2-2,          0 0 0, 11 -2 -2      , 10  3  7      ,0.054,0.51,0,0,0.197219479,0.51,0,0,0,1,0,0,0.298,0.51,0,0,0.163333333,0.51,0,0,0,1,0,0,0
11187291,1,4,9232.940991,3.46E-28,0.002019,116.4613,54,42,116.4613,          1 2 1,          0 0 0,  4  1  3      ,  3  1  2      ,0.1094,0.79,-0.00866,0,0.084519182,0.79,0,0,0,1,0,0,0.498,0.79,-0.00866,0,0.07,0.79,0,0,0,1,0,0,0
12385916,1,1,9233.028608,2.54E-29,9.49E-07,1079.0796,57,57,1079.0796,          0 6 0,          0 0 0,  9  2  7      ,  9  1  8      ,0.0574,0.49,-0.02,0,0.20965693,0.49,0,0,0,1,0,0,0.315,0.49,-0.02,0,0.17,0.49,0,0,0,1,0,0,0
12385918,1,1,9233.360701,7.71E-27,0.001497,1394.8142,51,45,1394.8142,          1 3 0,          0 0 0,  8  8  1      ,  7  7  0      ,0.0242,0.25,-0.0226,0,0.308319015,0.25,0,0,0,1,0,0,0.4,0.25,-0.0226,0,0.25,0.25,0,0,0,1,0,0,0
12385919,1,1,9233.360753,2.57E-27,0.001497,1394.8142,17,15,1394.8142,          1 3 0,          0 0 0,  8  8  0      ,  7  7  1      ,0.0242,0.25,-0.02259,0,0.308319015,0.25,0,0,0,1,0,0,0.4,0.25,-0.02259,0,0.25,0.25,0,0,0,1,0,0,0
11187297,1,4,9233.660226,3.57E-28,0.008444,480.2589,78,66,480.2589,          2 0 1,          0 0 0,  6  5  2      ,  5  4  1      ,0.0883,0.79,-0.02307,0,0.084519182,0.79,0,0,0,1,0,0,0.41,0.79,-0.02307,0,0.07,0.79,0,0,0,1,0,0,0
11187298,1,4,9233.676704,3.57E-28,0.008443,480.2426,78,66,480.2426,          2 0 1,          0 0 0,  6  5  1      ,  5  4  2      ,0.0883,0.79,-0.0233,0,0.084519182,0.79,0,0,0,1,0,0,0.41,0.79,-0.0233,0,0.07,0.79,0,0,0,1,0,0,0
11187299,1,4,9233.704675,5.38E-28,0.004896,156.3823,42,54,156.3823,          3 1 0,          0 0 0,  3  1  3      ,  4  1  4      ,0.0925,0.79,-0.018242,0,0.084519182,0.79,0,0,0,1,0,0,0.495,0.79,-0.018242,0,0.07,0.79,0,0,0,1,0,0,0
11187300,1,2,9233.713017,1.56E-29,0.0006712,1288.2672,69,63,1288.2672,         -2-2-2,          0 0 0, 11 -4 -4      , 10  2  9      ,0.054,0.51,0,0,0.193193223,0.51,0,0,0,1,0,0,0.298,0.51,0,0,0.163333333,0.51,0,0,0,1,0,0,0
11187301,1,3,9233.867394,7.94E-29,0.004672,742.3985,114,102,742.3985,          1 1 1,          0 0 0,  9  2  7      ,  8  0  8      ,0.0712,0.61,-0.02043,0,0.156970606,0.61,0,0,0,1,0,0,0.323,0.61,-0.02043,0,0.13,0.61,0,0,0,1,0,0,0
11187302,1,2,9233.889634,1.40E-29,0.0004704,1198.1995,57,57,1198.1995,         -2-2-2,          0 0 0,  9 -4 -4      ,  9  2  7      ,0.0581,0.55,0,0,0.177422348,0.55,0,0,0,1,0,0,0.315,0.55,0,0,0.15,0.55,0,0,0,1,0,0,0
12385921,1,1,9233.894346,1.05E-29,2.63E-05,1774.6163,25,25,1774.6163,          1 3 0,          0 0 0, 12  6  6      , 12  1 11      ,0.059,0.6,-0.00883,0,0.164436808,0.6,0,0,0,1,0,0,0.265,0.6,-0.00883,0,0.133333333,0.6,0,0,0,1,0,0,0
12385922,1,1,9233.908792,4.55E-29,0.001446,1634.967,1,3,1634.967,          1 0 2,          0 1 0,  0  0  0      ,  1  1  1      ,0.1062,0.76,-0.02663,0,0.098662085,0.76,0,0,0,1,0,0,0.48,0.76,-0.02663,0,0.08,0.76,0,0,0,1,0,0,0
11187305,1,4,9233.985397,1.09E-28,0.002067,490.4274,102,90,490.4274,          2 0 1,          0 0 0,  8  3  5      ,  7  2  6      ,0.0801,0.79,-0.01959,0,0.084519182,0.79,0,0,0,1,0,0,0.378,0.79,-0.01959,0,0.07,0.79,0,0,0,1,0,0,0
11187306,1,4,9233.997694,5.28E-29,0.0004706,308.6157,90,78,308.6157,          2 0 1,          0 0 0,  7  2  5      ,  6  1  6      ,0.0845,0.79,-0.01216,0,0.084519182,0.79,0,0,0,1,0,0,0.543,0.79,-0.01216,0,0.07,0.79,0,0,0,1,0,0,0
12385923,1,1,9234.150283,7.60E-29,0.01955,2670.7896,19,17,2670.7896,          0 2 2,          0 1 0,  9  4  6      ,  8  3  5      ,0.0836,0.71,-0.01203,0,0.119216686,0.71,0,0,0,1,0,0,0.333,0.71,-0.01203,0,0.096666667,0.71,0,0,0,1,0,0,0
12385926,1,1,9234.441959,3.66E-28,9.85E-07,37.1371,5,3,37.1371,         -2-2-2,          0 0 0,  2  2  0      ,  1  1  1      ,0.1004,0.78,-0.010002,0,0.090440245,0.78,0,0,0,1,0,0,0.48,0.78,-0.010002,0,0.073333333,0.78,0,0,0,1,0,0,0
11187311,1,4,9234.485121,2.41E-28,0.00295,217.0419,42,54,217.0419,          3 1 0,          0 0 0,  3  2  2      ,  4  2  3      ,0.0925,0.79,-0.016391,0,0.084519182,0.79,0,0,0,1,0,0,0.624,0.79,-0.016391,0,0.07,0.79,0,0,0,1,0,0,0
11187312,1,4,9234.572634,1.19E-29,7.87E-05,91.3303,42,42,91.3303,          1 2 1,          0 0 0,  3  2  2      ,  3  0  3      ,0.1059,0.79,0.0117,0,0.084519182,0.79,0,0,0,1,0,0,0.448,0.79,0.0117,0,0.07,0.79,0,0,0,1,0,0,0
11187313,1,4,9234.572941,3.08E-28,0.00203,182.9835,66,54,182.9835,          1 2 1,          0 0 0,  5  1  4      ,  4  1  3      ,0.1043,0.79,-0.00712,0,0.084519182,0.79,0,0,0,1,0,0,0.44,0.79,-0.00712,0,0.07,0.79,0,0,0,1,0,0,0
11187314,1,4,9234.697924,9.80E-29,0.0008885,155.389,42,42,155.389,          3 1 0,          0 0 0,  3  1  3      ,  3  2  2      ,0.1058,0.79,-0.02239,0,0.084519182,0.79,0,0,0,1,0,0,0.525,0.79,-0.02239,0,0.07,0.79,0,0,0,1,0,0,0
11187315,1,4,9235.211172,3.87E-28,0.002748,157.0647,54,42,157.0647,          1 2 1,          0 0 0,  4  2  2      ,  3  2  1      ,0.1065,0.79,-0.0075,0,0.084519182,0.79,0,0,0,1,0,0,0.481,0.79,-0.0075,0,0.07,0.79,0,0,0,1,0,0,0
11187316,1,2,9235.282026,5.22E-29,0.02586,1808.3619,75,69,1808.3619,         -2-2-2,          0 0 0, 12 -3 -3      , 11  3  8      ,0.0501,0.47,0,0,0.208964099,0.47,0,0,0,1,0,0,0.281,0.47,0,0,0.176666667,0.47,0,0,0,1,0,0,0
11187317,1,3,9235.293031,4.72E-28,0.01263,502.1796,78,66,502.1796,          0 1 2,          0 0 0,  6  4  2      ,  5  3  3      ,0.0786,0.66,-0.00883,0,0.136846169,0.66,0,0,0,1,0,0,0.376,0.66,-0.00883,0,0.113333333,0.66,0,0,0,1,0,0,0
11187318,1,3,9235.315458,3.42E-28,0.01333,883.6522,342,306,883.6522,          1 1 1,          0 0 0,  9  4  6      ,  8  2  7      ,0.0614,0.58,0.01422,0,0.169045268,0.58,0,0,0,1,0,0,0.316,0.58,0.01422,0,0.14,0.58,0,0,0,1,0,0,0
12385928,1,1,9235.438029,1.47E-28,0.00103,1817.4511,11,9,1817.4511,          0 2 2,          0 1 0,  5  3  3      ,  4  0  4      ,0.0909,0.72,-0.006234,0,0.115105766,0.72,0,0,0,1,0,0,0.412,0.72,-0.006234,0,0.093333333,0.72,0,0,0,1,0,0,0
11187322,1,4,9235.554135,1.70E-29,0.0004882,520.1235,78,90,520.1235,          3 1 0,          0 0 0,  6  3  4      ,  7  2  5      ,0.0937,0.79,-0.00864,0,0.084519182,0.79,0,0,0,1,0,0,0.378,0.79,-0.00864,0,0.07,0.79,0,0,0,1,0,0,0
11187323,1,4,9235.562685,4.35E-28,0.002935,221.9462,78,66,221.9462,          1 2 1,          0 0 0,  6  0  6      ,  5  0  5      ,0.0845,0.79,-0.0053,0,0.084519182,0.79,0,0,0,1,0,0,0.503,0.79,-0.0053,0,0.07,0.79,0,0,0,1,0,0,0
12385930,1,1,9235.585005,8.83E-28,0.00184,1962.5069,75,75,1962.5069,          2 1 0,          0 0 0, 12  6  7      , 12  3 10      ,0.0516,0.51,-0.024359,0,0.20143509,0.51,0,0,0,1,0,0,0.265,0.51,-0.024359,0,0.163333333,0.51,0,0,0,1,0,0,0
12385931,1,1,9235.71798,8.79E-28,0.004248,2000.8629,39,33,2000.8629,          2 0 1,          0 1 0,  6  3  3      ,  5  1  4      ,0.0924,0.73,-0.00728,0,0.110994846,0.73,0,0,0,1,0,0,0.391,0.73,-0.00728,0,0.09,0.73,0,0,0,1,0,0,0
12385932,1,1,9235.747933,3.26E-29,0.04858,3314.8556,75,69,3314.8556,          1 2 1,          0 1 0, 12  4  8      , 11  2  9      ,0.0691,0.61,-0.00423,0,0.160325888,0.61,0,0,0,1,0,0,0.281,0.61,-0.00423,0,0.13,0.61,0,0,0,1,0,0,0
12385934,1,1,9236.099296,2.69E-28,0.0001493,1690.6644,75,69,1690.6644,          0 1 2,          0 0 0, 12  3 10      , 11  2  9      ,0.0424,0.38,-0.00871,0,0.254877053,0.38,0,0,0,1,0,0,0.281,0.38,-0.00871,0,0.206666667,0.38,0,0,0,1,0,0,0
12385937,1,1,9236.356145,2.39E-26,0.000527,744.0637,19,17,744.0637,          1 3 0,          0 0 0,  9  5  5      ,  8  0  8      ,0.074,0.66,-0.005954,0,0.139771287,0.66,0,0,0,1,0,0,0.164,0.66,-0.005954,0,0.113333333,0.66,0,0,0,1,0,0,0
11187332,1,4,9236.360036,2.41E-28,0.002337,100.3909,30,42,100.3909,          3 1 0,          0 0 0,  2  0  2      ,  3  1  3      ,0.1121,0.79,-0.02377,0,0.084519182,0.79,0,0,0,1,0,0,0.51,0.79,-0.02377,0,0.07,0.79,0,0,0,1,0,0,0
11187333,1,4,9236.592757,7.73E-29,0.003862,711.7953,114,102,711.7953,          2 0 1,          0 0 0,  9  4  6      ,  8  3  5      ,0.0591,0.79,-0.01695,0,0.084519182,0.79,0,0,0,1,0,0,0.511,0.79,-0.01695,0,0.07,0.79,0,0,0,1,0,0,0
11187334,1,4,9236.745535,1.93E-29,0.0003727,467.5145,90,78,467.5145,          0 4 1,          0 0 0,  7  3  5      ,  6  3  4      ,0.0813,0.79,-0.02436,0,0.084519182,0.79,0,0,0,1,0,0,0.925,0.79,-0.02436,0,0.07,0.79,0,0,0,1,0,0,0
12385939,1,1,9236.783893,1.88E-28,0.00406,2248.0645,29,27,2248.0645,          0 3 1,          0 0 0, 14  5 10      , 13  3 11      ,0.0371,0.35,-0.00353,0,0.267209813,0.35,0,0,0,1,0,0,0.25,0.35,-0.00353,0,0.216666667,0.35,0,0,0,1,0,0,0
12385940,1,1,9236.917598,4.94E-28,0.000684,1616.4531,21,21,1616.4531,          2 1 0,          0 0 0, 10  7  3      , 10  4  6      ,0.0794,0.73,-0.01787,0,0.110994846,0.73,0,0,0,1,0,0,0.298,0.73,-0.01787,0,0.09,0.73,0,0,0,1,0,0,0
11187338,1,4,9237.007875,1.80E-29,0.0001235,150.1563,54,54,150.1563,          1 2 1,          0 0 0,  4  2  3      ,  4  0  4      ,0.1002,0.79,0.0051,0,0.084519182,0.79,0,0,0,1,0,0,0.294,0.79,0.0051,0,0.07,0.79,0,0,0,1,0,0,0
11187339,1,4,9237.257282,1.49E-28,0.004323,576.9047,102,90,576.9047,          2 0 1,          0 0 0,  8  4  4      ,  7  3  5      ,0.0801,0.79,-0.01233,0,0.084519182,0.79,0,0,0,1,0,0,0.627,0.79,-0.01233,0,0.07,0.79,0,0,0,1,0,0,0
11187342,1,4,9237.287851,1.22E-28,0.001993,403.549,78,78,403.549,          3 1 0,          0 0 0,  6  1  5      ,  6  2  4      ,0.1004,0.79,-0.02111,0,0.084519182,0.79,0,0,0,1,0,0,0.34,0.79,-0.02111,0,0.07,0.79,0,0,0,1,0,0,0
12385944,1,1,9237.36765,1.05E-28,5.26E-07,326.6255,11,11,326.6255,          1 1 1,          0 0 0,  5  5  0      ,  5  1  5      ,0.0898,0.72,-0.00449,0,0.115105766,0.72,0,0,0,1,0,0,0.391,0.72,-0.00449,0,0.093333333,0.72,0,0,0,1,0,0,0
11187346,1,4,9237.489658,3.44E-28,0.002363,225.8649,78,66,225.8649,          1 2 1,          0 0 0,  6  1  6      ,  5  1  5      ,0.0839,0.79,-0.01091,0,0.084519182,0.79,0,0,0,1,0,0,0.517,0.79,-0.01091,0,0.07,0.79,0,0,0,1,0,0,0
12385947,1,1,9237.579251,4.92E-29,0.0004498,2161.2859,45,39,2161.2859,          3 0 0,          0 1 0,  7  3  4      ,  6  2  5      ,0.0886,0.72,-0.00511,0,0.115105766,0.72,0,0,0,1,0,0,0.371,0.72,-0.00511,0,0.093333333,0.72,0,0,0,1,0,0,0
12385949,1,1,9237.605052,6.06E-29,0.004118,2318.5398,13,15,2318.5398,          0 0 3,          0 1 0,  6  2  5      ,  7  2  6      ,0.0759,0.63,-0.01889,0,0.152104048,0.63,0,0,0,1,0,0,0.352,0.63,-0.01889,0,0.123333333,0.63,0,0,0,1,0,0,0
12385951,1,1,9237.68786,1.48E-29,0.0006564,2660.9457,105,99,2660.9457,         -2-2-2,          0 0 0, 17 -3 -3      , 16  1 16      ,0.034,0.41,-0.010004,0,0.242544292,0.41,0,0,0,1,0,0,0.208,0.41,-0.010004,0,0.196666667,0.41,0,0,0,1,0,0,0
11187355,1,2,9237.746722,4.00E-29,0.0003088,916.2576,63,57,916.2576,         -2-2-2,          0 0 0, 10 -4 -4      ,  9  0  9      ,0.0581,0.55,0,0,0.177422348,0.55,0,0,0,1,0,0,0.315,0.55,0,0,0.15,0.55,0,0,0,1,0,0,0
12385954,1,1,9237.798003,3.01E-25,0.0275,1282.9191,63,57,1282.9191,          1 1 1,          0 0 0, 10  5  5      ,  9  3  6      ,0.074,0.69,-0.018682,0,0.127438526,0.69,0,0,0,1,0,0,0.386,0.69,-0.018682,0,0.103333333,0.69,0,0,0,1,0,0,0
12385955,1,1,9237.871437,8.55E-29,0.0207,2904.6703,63,57,2904.6703,          0 2 2,          0 1 0, 10  4  7      ,  9  3  6      ,0.0775,0.67,-0.01029,0,0.135660367,0.67,0,0,0,1,0,0,0.315,0.67,-0.01029,0,0.11,0.67,0,0,0,1,0,0,0
12385956,1,1,9237.96323,4.99E-29,0.000613,1664.9645,3,5,1664.9645,          1 0 2,          0 1 0,  1  1  1      ,  2  0  2      ,0.1049,0.75,-0.00134,0,0.102773005,0.75,0,0,0,1,0,0,0.456,0.75,-0.00134,0,0.083333333,0.75,0,0,0,1,0,0,0
11187359,1,4,9238.050058,1.29E-28,0.002307,295.6775,42,54,295.6775,          3 1 0,          0 0 0,  3  3  0      ,  4  3  1      ,0.0925,0.79,-0.01362,0,0.084519182,0.79,0,0,0,1,0,0,0.478,0.79,-0.01362,0,0.07,0.79,0,0,0,1,0,0,0
11187360,1,4,9238.052361,1.26E-28,0.001238,265.2363,66,66,265.2363,          3 1 0,          0 0 0,  5  0  5      ,  5  1  4      ,0.0999,0.79,-0.01409,0,0.084519182,0.79,0,0,0,1,0,0,0.41,0.79,-0.01409,0,0.07,0.79,0,0,0,1,0,0,0
12385957,1,1,9238.064188,2.69E-26,0.0003775,602.7735,15,13,602.7735,          2 1 0,          0 0 0,  7  5  3      ,  6  2  4      ,0.0854,0.72,-0.00433,0,0.115105766,0.72,0,0,0,1,0,0,0.4,0.72,-0.00433,0,0.093333333,0.72,0,0,0,1,0,0,0
12385958,1,1,9238.093864,3.23E-29,0.003947,2631.2834,33,31,2631.2834,          0 1 2,          0 0 0, 16  1 15      , 15  2 14      ,0.0157,0.01,-0.03043,0,0.4069811,0.01,0,0,0,1,0,0,0.221,0.01,-0.03043,0,0.33,0.01,0,0,0,1,0,0,0
12385959,1,1,9238.108015,9.83E-29,0.004009,2631.2688,99,93,2631.2688,          0 1 2,          0 0 0, 16  2 15      , 15  1 14      ,0.0141,-0.05,-0.02948,0,0.431646621,-0.05,0,0,0,1,0,0,0.221,-0.05,-0.02948,0,0.35,-0.05,0,0,0,1,0,0,0
11187364,1,4,9238.218101,1.29E-28,0.002306,295.4872,42,54,295.4872,          3 1 0,          0 0 0,  3  3  1      ,  4  3  2      ,0.0925,0.79,-0.015887,0,0.084519182,0.79,0,0,0,1,0,0,0.361,0.79,-0.015887,0,0.07,0.79,0,0,0,1,0,0,0
12385962,1,1,9238.644823,3.48E-29,0.0003101,2225.4692,63,57,2225.4692,         -2-2-2,          0 0 0, 10 -3 -3      ,  9  9  0      ,0.0581,0.45,-0.010004,0,0.226100611,0.45,0,0,0,1,0,0,0.315,0.45,-0.010004,0,0.183333333,0.45,0,0,0,1,0,0,0
12385963,1,1,9238.644933,1.16E-29,0.00031,2225.4691,21,19,2225.4691,         -2-2-2,          0 0 0, 10 -1 -1      ,  9  9  1      ,0.0581,0.45,-0.010004,0,0.226100611,0.45,0,0,0,1,0,0,0.315,0.45,-0.010004,0,0.183333333,0.45,0,0,0,1,0,0,0
11187369,1,3,9238.669439,7.25E-28,0.02113,485.2493,66,54,485.2493,         -2-2-2,          0 0 0,  5 -1 -1      ,  4  4  0      ,0.0824,0.69,0,0,0.124771507,0.69,0,0,0,1,0,0,0.412,0.69,0,0,0.103333333,0.69,0,0,0,1,0,0,0
11187370,1,3,9238.717408,2.18E-27,0.02118,485.2089,198,162,485.2089,          0 1 2,          0 0 0,  5  5  0      ,  4  4  1      ,0.063,0.55,-0.02085,0,0.18111993,0.55,0,0,0,1,0,0,0.412,0.55,-0.02085,0,0.15,0.55,0,0,0,1,0,0,0
11187372,1,2,9238.898193,1.55E-27,0.01016,839.5494,51,45,839.5494,          0 1 2,          0 0 0,  8  4  5      ,  7  3  4      ,0.0861,0.72,-0.01219,0,0.110396128,0.72,0,0,0,1,0,0,0.415,0.72,-0.01219,0,0.093333333,0.72,0,0,0,1,0,0,0
11187373,1,4,9238.9192,1.59E-29,0.003009,1024.5684,138,126,1024.5684,          2 0 1,          0 0 0, 11  4  8      , 10  3  7      ,0.055,0.79,-0.01542,0,0.084519182,0.79,0,0,0,1,0,0,0.526,0.79,-0.01542,0,0.07,0.79,0,0,0,1,0,0,0
12385965,1,1,9239.040581,1.01E-29,0.008224,3109.9116,51,45,3109.9116,         -2-2-2,          0 1 0,  8  8  1      ,  7  7  0      ,0.0671,0.53,-0.010004,0,0.19321325,0.53,0,0,0,1,0,0,0.352,0.53,-0.010004,0,0.156666667,0.53,0,0,0,1,0,0,0
11187377,1,4,9239.139955,3.63E-29,0.003363,859.3925,126,114,859.3925,          2 0 1,          0 0 0, 10  4  7      ,  9  3  6      ,0.057,0.79,-0.02098,0,0.084519182,0.79,0,0,0,1,0,0,0.279,0.79,-0.02098,0,0.07,0.79,0,0,0,1,0,0,0
12385968,1,1,9239.187628,3.77E-28,0.001321,1843.0296,25,23,1843.0296,          0 1 2,          0 0 0, 12  3  9      , 11  4  8      ,0.065,0.61,-0.04,0,0.160325888,0.61,0,0,0,1,0,0,0.281,0.61,-0.04,0,0.13,0.61,0,0,0,1,0,0,0
12385969,1,1,9239.201894,5.03E-29,1.01E-07,399.4575,39,33,399.4575,          1 3 0,          0 0 0,  6  6  1      ,  5  1  4      ,0.0876,0.73,-0.00477,0,0.110994846,0.73,0,0,0,1,0,0,0.391,0.73,-0.00477,0,0.09,0.73,0,0,0,1,0,0,0
